연도,월,품목명,품종명,평균가격,등급명,유통단계별무게,유통단계별단위명
2008 ,10 ,배추,고랭지,373.182,상품,1,kg
2008 ,10 ,배추,고랭지,291.182,중품,1,kg
2008 ,10 ,양배추,양배추,3200.909,상품,10,kg
2008 ,10 ,양배추,양배추,2255.455,중품,10,kg
2008 ,10 ,시금치,시금치,9463.636,상품,4,kg
2008 ,10 ,시금치,시금치,7440.909,중품,4,kg
2008 ,10 ,상추,적,11409.136,상품,4,kg
2008 ,10 ,상추,적,8590.955,중품,4,kg
2008 ,10 ,상추,청,10518.182,상품,4,kg
2008 ,10 ,상추,청,8045.455,중품,4,kg
2008 ,10 ,수박,수박,7109.091,상품,1,개
2008 ,10 ,수박,수박,5418.182,중품,1,개
2008 ,10 ,참외,참외,17828.118,상품,10,kg
2008 ,10 ,참외,참외,14383.647,중품,10,kg
2008 ,10 ,오이,가시계통,13010.091,상품,10,kg
2008 ,10 ,오이,가시계통,10343.364,중품,10,kg
2008 ,10 ,오이,다다기계통,16280.409,상품,10,kg
2008 ,10 ,오이,다다기계통,13129,중품,10,kg
2008 ,10 ,오이,취청,14621.227,상품,10,kg
2008 ,10 ,오이,취청,12166.727,중품,10,kg
2008 ,10 ,호박,애호박,15072.727,상품,20,개
2008 ,10 ,호박,애호박,11986.364,중품,20,개
2008 ,10 ,호박,쥬키니,11754.545,상품,10,kg
2008 ,10 ,호박,쥬키니,9372.727,중품,10,kg
2008 ,10 ,토마토,토마토,21318.182,상품,10,kg
2008 ,10 ,토마토,토마토,16918.182,중품,10,kg
2008 ,10 ,무,고랭지,7316.364,상품,20,kg
2008 ,10 ,무,고랭지,5629.091,중품,20,kg
2008 ,10 ,당근,무세척,24290.909,상품,20,kg
2008 ,10 ,당근,무세척,20154.545,중품,20,kg
2008 ,10 ,건고추,화건,584909.091,상품,60,kg
2008 ,10 ,건고추,화건,536909.091,중품,60,kg
2008 ,10 ,건고추,양건,684909.091,상품,60,kg
2008 ,10 ,건고추,양건,642909.091,중품,60,kg
2008 ,10 ,건고추,수입,6716.364,중품,1,kg
2008 ,10 ,풋고추,풋고추,23836.364,상품,10,kg
2008 ,10 ,풋고추,풋고추,18927.273,중품,10,kg
2008 ,10 ,풋고추,꽈리고추,18772.727,상품,4,kg
2008 ,10 ,풋고추,꽈리고추,15472.727,중품,4,kg
2008 ,10 ,풋고추,청양고추,24318.182,상품,10,kg
2008 ,10 ,풋고추,청양고추,19718.182,중품,10,kg
2008 ,10 ,붉은고추,붉은고추,30063.636,상품,10,kg
2008 ,10 ,붉은고추,붉은고추,24972.727,중품,10,kg
2008 ,10 ,피마늘,한지1접,13454.545,상품,1,접
2008 ,10 ,피마늘,한지1접,10727.273,중품,1,접
2008 ,10 ,피마늘,난지㎏,18309.091,상품,10,kg
2008 ,10 ,피마늘,난지㎏,16209.091,중품,10,kg
2008 ,10 ,양파,양파,16447.273,상품,20,kg
2008 ,10 ,양파,양파,14447.273,중품,20,kg
2008 ,10 ,파,대파,929.091,상품,1,kg
2008 ,10 ,파,대파,755.909,중품,1,kg
2008 ,10 ,파,쪽파,1702.727,상품,1,kg
2008 ,10 ,파,쪽파,1362.727,중품,1,kg
2008 ,10 ,생강,국산,58481.818,상품,20,kg
2008 ,10 ,생강,국산,48690.909,중품,20,kg
2008 ,10 ,생강,수입,30068.182,중품,10,kg
2008 ,10 ,미나리,미나리,56272.727,상품,20,kg
2008 ,10 ,미나리,미나리,45036.364,중품,20,kg
2008 ,10 ,깻잎,깻잎,14327.273,상품,2,kg
2008 ,10 ,깻잎,깻잎,11245.455,중품,2,kg
2008 ,10 ,피망,청,15372.727,상품,10,kg
2008 ,10 ,피망,청,12050,중품,10,kg
2008 ,10 ,깐마늘(국산),깐마늘(국산),63200,상품,20,kg
2008 ,10 ,깐마늘(국산),깐마늘(국산),55200,중품,20,kg
2008 ,10 ,참깨,백색(국산),400636.364,상품,30,kg
2008 ,10 ,참깨,백색(국산),371500,중품,30,kg
2008 ,10 ,참깨,중국,167181.818,중품,30,kg
2008 ,10 ,들깨,국산,244636.364,상품,45,kg
2008 ,10 ,들깨,국산,234636.364,중품,45,kg
2008 ,10 ,들깨,수입,180363.636,중품,45,kg
2008 ,10 ,땅콩,국산,182690.909,상품,30,kg
2008 ,10 ,땅콩,국산,171854.545,중품,30,kg
2008 ,10 ,땅콩,수입,104000,중품,30,kg
2008 ,10 ,느타리버섯,느타리버섯,11618.182,상품,2,kg
2008 ,10 ,느타리버섯,느타리버섯,9568.182,중품,2,kg
2008 ,10 ,팽이버섯,팽이버섯,10622.727,상품,5,kg
2008 ,10 ,팽이버섯,팽이버섯,8977.273,중품,5,kg
2008 ,10 ,사과,후지,26100.25,상품,10,kg
2008 ,10 ,사과,후지,21883.375,중품,10,kg
2008 ,10 ,사과,홍로,18180.857,상품,10,kg
2008 ,10 ,사과,홍로,14523.5,중품,10,kg
2008 ,10 ,배,신고,17790.909,상품,15,kg
2008 ,10 ,배,신고,14027.273,중품,15,kg
2008 ,10 ,포도,캠벨얼리,15070.588,상품,5,kg
2008 ,10 ,포도,캠벨얼리,11964.706,중품,5,kg
2008 ,10 ,포도,거봉,8040.909,상품,2,kg
2008 ,10 ,포도,거봉,6254.545,중품,2,kg
2008 ,10 ,포도,MBA,15509.091,상품,5,kg
2008 ,10 ,포도,MBA,12200,중품,5,kg
2008 ,10 ,단감,단감,21316.75,상품,10,kg
2008 ,10 ,단감,단감,16583.25,중품,10,kg
2008 ,10 ,바나나,수입,19622.909,상품,13,kg
2008 ,10 ,바나나,수입,18200,중품,13,kg
2008 ,10 ,참다래,수입,38572.727,상품,10,kg
2008 ,10 ,참다래,수입,34081.818,중품,10,kg
2008 ,10 ,오렌지,수입,43554.545,상품,18,kg
2008 ,10 ,오렌지,수입,38527.273,중품,18,kg
2008 ,10 ,방울토마토,국산,11236.364,상품,5,kg
2008 ,10 ,방울토마토,국산,8954.545,중품,5,kg
2008 ,10 ,고등어,생선,30263.636,중품,10,kg
2008 ,10 ,고등어,냉동,25936.364,중품,10,kg
2008 ,10 ,갈치,생선,10913.636,중품,1,kg
2008 ,10 ,갈치,냉동,8290.909,중품,1,kg
2008 ,10 ,명태,냉동,33200,중품,20,kg
2008 ,10 ,물오징어,생선,2657.955,중품,1,kg
2008 ,10 ,물오징어,냉동,2120,중품,1,kg
2008 ,10 ,건멸치,건멸치,13700,중품,1.5,kg
2008 ,10 ,북어,황태,24200,중품,10,마리
2008 ,10 ,북어,먹태,20700,중품,10,마리
2008 ,10 ,건오징어,건오징어,12422.727,중품,20,마리
2008 ,10 ,김,김,3540,중품,1,속
2008 ,10 ,건미역,건미역,7227.273,상품,1,kg
2008 ,10 ,굴,굴,6836.364,상품,1,kg
2008 ,10 ,수입조기,부세수입(냉동),4900,중품,1,kg
2008 ,11 ,쌀,일반계,40400,상품,20,kg
2008 ,11 ,쌀,일반계,39400,중품,20,kg
2008 ,11 ,찹쌀,일반계,92370,상품,40,kg
2008 ,11 ,찹쌀,일반계,83705,중품,40,kg
2008 ,11 ,콩,백태(국산),124550,상품,35,kg
2008 ,11 ,콩,백태(국산),113950,중품,35,kg
2008 ,11 ,콩,백태(수입),105500,중품,35,kg
2008 ,11 ,팥,적두(국산),182700,상품,40,kg
2008 ,11 ,팥,적두(국산),166700,중품,40,kg
2008 ,11 ,팥,적두(수입),108390,중품,40,kg
2008 ,11 ,녹두,국산,222000,상품,40,kg
2008 ,11 ,녹두,국산,202000,중품,40,kg
2008 ,11 ,녹두,수입,137270,중품,40,kg
2008 ,11 ,메밀,메밀(수입),1740,중품,1,kg
2008 ,11 ,고구마,밤,14920,상품,10,kg
2008 ,11 ,고구마,밤,11210,중품,10,kg
2008 ,11 ,감자,수미,14230,상품,20,kg
2008 ,11 ,감자,수미,11030,중품,20,kg
2008 ,11 ,배추,고랭지,358,상품,1,kg
2008 ,11 ,배추,고랭지,283.385,중품,1,kg
2008 ,11 ,배추,가을,410,상품,1,kg
2008 ,11 ,배추,가을,330.533,중품,1,kg
2008 ,11 ,양배추,양배추,3486,상품,10,kg
2008 ,11 ,양배추,양배추,2637,중품,10,kg
2008 ,11 ,시금치,시금치,5960,상품,4,kg
2008 ,11 ,시금치,시금치,4540,중품,4,kg
2008 ,11 ,상추,적,12116.6,상품,4,kg
2008 ,11 ,상추,적,8983.4,중품,4,kg
2008 ,11 ,상추,청,11020,상품,4,kg
2008 ,11 ,상추,청,8385,중품,4,kg
2008 ,11 ,수박,수박,6540,상품,1,개
2008 ,11 ,수박,수박,4840,중품,1,개
2008 ,11 ,오이,가시계통,16600.15,상품,10,kg
2008 ,11 ,오이,가시계통,13405.8,중품,10,kg
2008 ,11 ,오이,다다기계통,17650,상품,10,kg
2008 ,11 ,오이,다다기계통,14433.6,중품,10,kg
2008 ,11 ,오이,취청,24825.05,상품,10,kg
2008 ,11 ,오이,취청,21616.75,중품,10,kg
2008 ,11 ,호박,애호박,18210,상품,20,개
2008 ,11 ,호박,애호박,15110,중품,20,개
2008 ,11 ,호박,쥬키니,13910,상품,10,kg
2008 ,11 ,호박,쥬키니,11340,중품,10,kg
2008 ,11 ,토마토,토마토,16420,상품,10,kg
2008 ,11 ,토마토,토마토,12200,중품,10,kg
2008 ,11 ,무,고랭지,6409.231,상품,20,kg
2008 ,11 ,무,고랭지,4984.615,중품,20,kg
2008 ,11 ,무,가을,7821.333,상품,20,kg
2008 ,11 ,무,가을,6408,중품,20,kg
2008 ,11 ,당근,무세척,17870,상품,20,kg
2008 ,11 ,당근,무세척,14060,중품,20,kg
2008 ,11 ,건고추,화건,582000,상품,60,kg
2008 ,11 ,건고추,화건,534000,중품,60,kg
2008 ,11 ,건고추,양건,683900,상품,60,kg
2008 ,11 ,건고추,양건,641900,중품,60,kg
2008 ,11 ,건고추,수입,6823,중품,1,kg
2008 ,11 ,풋고추,풋고추,31500,상품,10,kg
2008 ,11 ,풋고추,풋고추,26000,중품,10,kg
2008 ,11 ,풋고추,꽈리고추,20110,상품,4,kg
2008 ,11 ,풋고추,꽈리고추,17240,중품,4,kg
2008 ,11 ,풋고추,청양고추,33500,상품,10,kg
2008 ,11 ,풋고추,청양고추,28550,중품,10,kg
2008 ,11 ,붉은고추,붉은고추,33490,상품,10,kg
2008 ,11 ,붉은고추,붉은고추,27760,중품,10,kg
2008 ,11 ,피마늘,한지1접,14000,상품,1,접
2008 ,11 ,피마늘,한지1접,11000,중품,1,접
2008 ,11 ,피마늘,한지kg,35000,상품,10,kg
2008 ,11 ,피마늘,한지kg,30000,중품,10,kg
2008 ,11 ,피마늘,난지㎏,18200,상품,10,kg
2008 ,11 ,피마늘,난지㎏,16100,중품,10,kg
2008 ,11 ,양파,양파,18604,상품,20,kg
2008 ,11 ,양파,양파,16604,중품,20,kg
2008 ,11 ,파,대파,903,상품,1,kg
2008 ,11 ,파,대파,728,중품,1,kg
2008 ,11 ,파,쪽파,1447,상품,1,kg
2008 ,11 ,파,쪽파,1198,중품,1,kg
2008 ,11 ,생강,국산,65950,상품,20,kg
2008 ,11 ,생강,국산,55090,중품,20,kg
2008 ,11 ,생강,수입,33925,중품,10,kg
2008 ,11 ,미나리,미나리,58310,상품,20,kg
2008 ,11 ,미나리,미나리,48380,중품,20,kg
2008 ,11 ,깻잎,깻잎,12230,상품,2,kg
2008 ,11 ,깻잎,깻잎,9510,중품,2,kg
2008 ,11 ,피망,청,26100,상품,10,kg
2008 ,11 ,피망,청,21580,중품,10,kg
2008 ,11 ,깐마늘(국산),깐마늘(국산),63780,상품,20,kg
2008 ,11 ,깐마늘(국산),깐마늘(국산),55220,중품,20,kg
2008 ,11 ,참깨,백색(국산),398000,상품,30,kg
2008 ,11 ,참깨,백색(국산),367000,중품,30,kg
2008 ,11 ,참깨,중국,176075,중품,30,kg
2008 ,11 ,들깨,국산,244000,상품,45,kg
2008 ,11 ,들깨,국산,234000,중품,45,kg
2008 ,11 ,들깨,수입,153000,중품,45,kg
2008 ,11 ,땅콩,국산,182480,상품,30,kg
2008 ,11 ,땅콩,국산,171000,중품,30,kg
2008 ,11 ,땅콩,수입,104100,중품,30,kg
2008 ,11 ,느타리버섯,느타리버섯,12250,상품,2,kg
2008 ,11 ,느타리버섯,느타리버섯,10080,중품,2,kg
2008 ,11 ,팽이버섯,팽이버섯,10970,상품,5,kg
2008 ,11 ,팽이버섯,팽이버섯,9090,중품,5,kg
2008 ,11 ,사과,후지,27293.6,상품,10,kg
2008 ,11 ,사과,후지,21726.65,중품,10,kg
2008 ,11 ,배,신고,21110,상품,15,kg
2008 ,11 ,배,신고,16430,중품,15,kg
2008 ,11 ,포도,거봉,9076.923,상품,2,kg
2008 ,11 ,포도,거봉,7061.538,중품,2,kg
2008 ,11 ,포도,MBA,18646.154,상품,5,kg
2008 ,11 ,포도,MBA,14969.231,중품,5,kg
2008 ,11 ,감귤,감귤,17986.8,상품,10,kg
2008 ,11 ,감귤,감귤,14533.5,중품,10,kg
2008 ,11 ,단감,단감,19133.3,상품,10,kg
2008 ,11 ,단감,단감,15279.9,중품,10,kg
2008 ,11 ,바나나,수입,19403.8,상품,13,kg
2008 ,11 ,바나나,수입,17999.8,중품,13,kg
2008 ,11 ,참다래,국산,27266.667,상품,10,kg
2008 ,11 ,참다래,국산,21986.667,중품,10,kg
2008 ,11 ,참다래,수입,38880,상품,10,kg
2008 ,11 ,참다래,수입,34280,중품,10,kg
2008 ,11 ,오렌지,수입,45520,상품,18,kg
2008 ,11 ,오렌지,수입,40320,중품,18,kg
2008 ,11 ,방울토마토,국산,8590,상품,5,kg
2008 ,11 ,방울토마토,국산,6530,중품,5,kg
2008 ,11 ,고등어,생선,30195,중품,10,kg
2008 ,11 ,고등어,냉동,25800,중품,10,kg
2008 ,11 ,갈치,생선,11176,중품,1,kg
2008 ,11 ,갈치,냉동,8300,중품,1,kg
2008 ,11 ,명태,냉동,33200,중품,20,kg
2008 ,11 ,물오징어,생선,2591.25,중품,1,kg
2008 ,11 ,물오징어,냉동,2120,중품,1,kg
2008 ,11 ,건멸치,건멸치,13400,중품,1.5,kg
2008 ,11 ,북어,황태,24200,중품,10,마리
2008 ,11 ,북어,먹태,20700,중품,10,마리
2008 ,11 ,건오징어,건오징어,12125,중품,20,마리
2008 ,11 ,김,김,3540,중품,1,속
2008 ,11 ,건미역,건미역,7200,상품,1,kg
2008 ,11 ,굴,굴,9635,상품,1,kg
2008 ,11 ,수입조기,부세수입(냉동),4900,중품,1,kg
2008 ,12 ,쌀,일반계,40590.476,상품,20,kg
2008 ,12 ,쌀,일반계,39400,중품,20,kg
2008 ,12 ,찹쌀,일반계,93757.143,상품,40,kg
2008 ,12 ,찹쌀,일반계,84795.238,중품,40,kg
2008 ,12 ,콩,백태(국산),120000,상품,35,kg
2008 ,12 ,콩,백태(국산),110000,중품,35,kg
2008 ,12 ,콩,백태(수입),106000,중품,35,kg
2008 ,12 ,팥,적두(국산),179428.571,상품,40,kg
2008 ,12 ,팥,적두(국산),163428.571,중품,40,kg
2008 ,12 ,팥,적두(수입),119542.857,중품,40,kg
2008 ,12 ,녹두,국산,225428.571,상품,40,kg
2008 ,12 ,녹두,국산,205428.571,중품,40,kg
2008 ,12 ,녹두,수입,141885.714,중품,40,kg
2008 ,12 ,메밀,메밀(수입),1785.714,중품,1,kg
2008 ,12 ,고구마,밤,15942.857,상품,10,kg
2008 ,12 ,고구마,밤,12266.667,중품,10,kg
2008 ,12 ,감자,수미,14171.429,상품,20,kg
2008 ,12 ,감자,수미,10971.429,중품,20,kg
2008 ,12 ,감자,대지마,29000,상품,20,kg
2008 ,12 ,감자,대지마,23625,중품,20,kg
2008 ,12 ,배추,가을,381.048,상품,1,kg
2008 ,12 ,배추,가을,304.571,중품,1,kg
2008 ,12 ,양배추,양배추,3615.238,상품,10,kg
2008 ,12 ,양배추,양배추,2738.095,중품,10,kg
2008 ,12 ,시금치,시금치,5614.286,상품,4,kg
2008 ,12 ,시금치,시금치,4300,중품,4,kg
2008 ,12 ,상추,적,15000.048,상품,4,kg
2008 ,12 ,상추,적,12619.143,중품,4,kg
2008 ,12 ,상추,청,14438.095,상품,4,kg
2008 ,12 ,상추,청,12104.762,중품,4,kg
2008 ,12 ,수박,수박,6990.476,상품,1,개
2008 ,12 ,수박,수박,5285.714,중품,1,개
2008 ,12 ,오이,가시계통,19444.667,상품,10,kg
2008 ,12 ,오이,가시계통,16539.905,중품,10,kg
2008 ,12 ,오이,다다기계통,21746.095,상품,10,kg
2008 ,12 ,오이,다다기계통,18000.095,중품,10,kg
2008 ,12 ,오이,취청,24222.286,상품,10,kg
2008 ,12 ,오이,취청,20666.524,중품,10,kg
2008 ,12 ,호박,애호박,20057.143,상품,20,개
2008 ,12 ,호박,애호박,17142.857,중품,20,개
2008 ,12 ,호박,쥬키니,16314.286,상품,10,kg
2008 ,12 ,호박,쥬키니,13552.381,중품,10,kg
2008 ,12 ,토마토,토마토,19657.143,상품,10,kg
2008 ,12 ,토마토,토마토,15580.952,중품,10,kg
2008 ,12 ,딸기,딸기,9230,상품,1,kg
2008 ,12 ,딸기,딸기,7171.667,중품,1,kg
2008 ,12 ,무,가을,7288.571,상품,20,kg
2008 ,12 ,무,가을,5703.81,중품,20,kg
2008 ,12 ,당근,무세척,16485.714,상품,20,kg
2008 ,12 ,당근,무세척,13076.19,중품,20,kg
2008 ,12 ,건고추,화건,581404.762,상품,60,kg
2008 ,12 ,건고추,화건,533428.571,중품,60,kg
2008 ,12 ,건고추,양건,683666.667,상품,60,kg
2008 ,12 ,건고추,양건,641523.81,중품,60,kg
2008 ,12 ,건고추,수입,6809.286,중품,1,kg
2008 ,12 ,풋고추,풋고추,34990.476,상품,10,kg
2008 ,12 ,풋고추,풋고추,29428.571,중품,10,kg
2008 ,12 ,풋고추,꽈리고추,22660.952,상품,4,kg
2008 ,12 ,풋고추,꽈리고추,19518.095,중품,4,kg
2008 ,12 ,풋고추,청양고추,43771.429,상품,10,kg
2008 ,12 ,풋고추,청양고추,38038.095,중품,10,kg
2008 ,12 ,붉은고추,붉은고추,41466.667,상품,10,kg
2008 ,12 ,붉은고추,붉은고추,35790.476,중품,10,kg
2008 ,12 ,피마늘,한지kg,34666.667,상품,10,kg
2008 ,12 ,피마늘,한지kg,29666.667,중품,10,kg
2008 ,12 ,피마늘,난지㎏,18223.81,상품,10,kg
2008 ,12 ,피마늘,난지㎏,16133.333,중품,10,kg
2008 ,12 ,양파,양파,19649.524,상품,20,kg
2008 ,12 ,양파,양파,17681.905,중품,20,kg
2008 ,12 ,파,대파,920,상품,1,kg
2008 ,12 ,파,대파,748.571,중품,1,kg
2008 ,12 ,파,쪽파,1718.095,상품,1,kg
2008 ,12 ,파,쪽파,1424.762,중품,1,kg
2008 ,12 ,생강,국산,78390.476,상품,20,kg
2008 ,12 ,생강,국산,65552.381,중품,20,kg
2008 ,12 ,생강,수입,36071.429,중품,10,kg
2008 ,12 ,미나리,미나리,62847.619,상품,20,kg
2008 ,12 ,미나리,미나리,51457.143,중품,20,kg
2008 ,12 ,깻잎,깻잎,17352.381,상품,2,kg
2008 ,12 ,깻잎,깻잎,14590.476,중품,2,kg
2008 ,12 ,피망,청,26552.381,상품,10,kg
2008 ,12 ,피망,청,22028.571,중품,10,kg
2008 ,12 ,깐마늘(국산),깐마늘(국산),65295.238,상품,20,kg
2008 ,12 ,깐마늘(국산),깐마늘(국산),55657.143,중품,20,kg
2008 ,12 ,참깨,백색(국산),398000,상품,30,kg
2008 ,12 ,참깨,백색(국산),369571.429,중품,30,kg
2008 ,12 ,참깨,중국,176357.143,중품,30,kg
2008 ,12 ,들깨,국산,247904.762,상품,45,kg
2008 ,12 ,들깨,국산,237333.333,중품,45,kg
2008 ,12 ,들깨,수입,130200,중품,45,kg
2008 ,12 ,땅콩,국산,199923.81,상품,30,kg
2008 ,12 ,땅콩,국산,187971.429,중품,30,kg
2008 ,12 ,땅콩,수입,104920.619,중품,30,kg
2008 ,12 ,느타리버섯,느타리버섯,12209.524,상품,2,kg
2008 ,12 ,느타리버섯,느타리버섯,10209.524,중품,2,kg
2008 ,12 ,팽이버섯,팽이버섯,12038.095,상품,5,kg
2008 ,12 ,팽이버섯,팽이버섯,10390.476,중품,5,kg
2008 ,12 ,사과,후지,28228.524,상품,10,kg
2008 ,12 ,사과,후지,22171.429,중품,10,kg
2008 ,12 ,배,신고,24285.714,상품,15,kg
2008 ,12 ,배,신고,18876.19,중품,15,kg
2008 ,12 ,감귤,감귤,17854.095,상품,10,kg
2008 ,12 ,감귤,감귤,14590.19,중품,10,kg
2008 ,12 ,단감,단감,26603.333,상품,10,kg
2008 ,12 ,단감,단감,21676.238,중품,10,kg
2008 ,12 ,바나나,수입,19058,상품,13,kg
2008 ,12 ,바나나,수입,17667.619,중품,13,kg
2008 ,12 ,참다래,국산,28342.857,상품,10,kg
2008 ,12 ,참다래,국산,23038.095,중품,10,kg
2008 ,12 ,참다래,수입,38428.571,상품,10,kg
2008 ,12 ,참다래,수입,33828.571,중품,10,kg
2008 ,12 ,오렌지,수입,50657.143,상품,18,kg
2008 ,12 ,오렌지,수입,46076.19,중품,18,kg
2008 ,12 ,방울토마토,국산,11904.762,상품,5,kg
2008 ,12 ,방울토마토,국산,9904.762,중품,5,kg
2008 ,12 ,고등어,생선,30161.905,중품,10,kg
2008 ,12 ,고등어,냉동,25400,중품,10,kg
2008 ,12 ,갈치,생선,11067.857,중품,1,kg
2008 ,12 ,갈치,냉동,8288.095,중품,1,kg
2008 ,12 ,명태,냉동,34223.81,중품,20,kg
2008 ,12 ,물오징어,생선,2513.095,중품,1,kg
2008 ,12 ,물오징어,냉동,2126.905,중품,1,kg
2008 ,12 ,건멸치,건멸치,13294.048,중품,1.5,kg
2008 ,12 ,북어,황태,24190.476,중품,10,마리
2008 ,12 ,북어,먹태,20708.333,중품,10,마리
2008 ,12 ,건오징어,건오징어,12089.286,중품,20,마리
2008 ,12 ,김,김,3454.048,중품,1,속
2008 ,12 ,건미역,건미역,7202.381,상품,1,kg
2008 ,12 ,굴,굴,9490.476,상품,1,kg
2008 ,12 ,수입조기,부세수입(냉동),4900,중품,1,kg
2009 ,1 ,쌀,일반계,41200,상품,20,kg
2009 ,1 ,쌀,일반계,39400,중품,20,kg
2009 ,1 ,찹쌀,일반계,95800,상품,40,kg
2009 ,1 ,찹쌀,일반계,85894.737,중품,40,kg
2009 ,1 ,콩,백태(국산),120421.053,상품,35,kg
2009 ,1 ,콩,백태(국산),110421.053,중품,35,kg
2009 ,1 ,콩,백태(수입),105368.421,중품,35,kg
2009 ,1 ,팥,적두(국산),178105.263,상품,40,kg
2009 ,1 ,팥,적두(국산),164263.158,중품,40,kg
2009 ,1 ,팥,적두(수입),120136.842,중품,40,kg
2009 ,1 ,녹두,국산,226642.105,상품,40,kg
2009 ,1 ,녹두,국산,206684.211,중품,40,kg
2009 ,1 ,녹두,수입,141673.684,중품,40,kg
2009 ,1 ,메밀,메밀(수입),2007.368,중품,1,kg
2009 ,1 ,고구마,밤,20473.684,상품,10,kg
2009 ,1 ,고구마,밤,16505.263,중품,10,kg
2009 ,1 ,감자,수미,16621.053,상품,20,kg
2009 ,1 ,감자,수미,13421.053,중품,20,kg
2009 ,1 ,감자,대지마,29868.421,상품,20,kg
2009 ,1 ,감자,대지마,24447.368,중품,20,kg
2009 ,1 ,배추,가을,395.474,상품,1,kg
2009 ,1 ,배추,가을,310.842,중품,1,kg
2009 ,1 ,배추,월동,375,상품,1,kg
2009 ,1 ,배추,월동,292.2,중품,1,kg
2009 ,1 ,양배추,양배추,4442.105,상품,10,kg
2009 ,1 ,양배추,양배추,3502.105,중품,10,kg
2009 ,1 ,시금치,시금치,7615.789,상품,4,kg
2009 ,1 ,시금치,시금치,6121.053,중품,4,kg
2009 ,1 ,상추,적,19807.053,상품,4,kg
2009 ,1 ,상추,적,16999.947,중품,4,kg
2009 ,1 ,상추,청,21263.158,상품,4,kg
2009 ,1 ,상추,청,18747.368,중품,4,kg
2009 ,1 ,수박,수박,9468.421,상품,1,개
2009 ,1 ,수박,수박,7657.895,중품,1,개
2009 ,1 ,오이,가시계통,26947.684,상품,10,kg
2009 ,1 ,오이,가시계통,23947.789,중품,10,kg
2009 ,1 ,오이,다다기계통,28877.211,상품,10,kg
2009 ,1 ,오이,다다기계통,25166.842,중품,10,kg
2009 ,1 ,오이,취청,28649.053,상품,10,kg
2009 ,1 ,오이,취청,25973.737,중품,10,kg
2009 ,1 ,호박,애호박,27189.474,상품,20,개
2009 ,1 ,호박,애호박,23957.895,중품,20,개
2009 ,1 ,호박,쥬키니,15557.895,상품,10,kg
2009 ,1 ,호박,쥬키니,13115.789,중품,10,kg
2009 ,1 ,토마토,토마토,24452.632,상품,10,kg
2009 ,1 ,토마토,토마토,20168.421,중품,10,kg
2009 ,1 ,딸기,딸기,8648.421,상품,1,kg
2009 ,1 ,딸기,딸기,6758.947,중품,1,kg
2009 ,1 ,무,가을,7801.053,상품,20,kg
2009 ,1 ,무,가을,6188.421,중품,20,kg
2009 ,1 ,당근,무세척,16305.263,상품,20,kg
2009 ,1 ,당근,무세척,12642.105,중품,20,kg
2009 ,1 ,건고추,화건,572736.842,상품,60,kg
2009 ,1 ,건고추,화건,525894.737,중품,60,kg
2009 ,1 ,건고추,양건,669157.895,상품,60,kg
2009 ,1 ,건고추,양건,625368.421,중품,60,kg
2009 ,1 ,건고추,수입,6415.789,중품,1,kg
2009 ,1 ,풋고추,풋고추,56568.421,상품,10,kg
2009 ,1 ,풋고추,풋고추,50736.842,중품,10,kg
2009 ,1 ,풋고추,꽈리고추,30084.211,상품,4,kg
2009 ,1 ,풋고추,꽈리고추,26894.737,중품,4,kg
2009 ,1 ,풋고추,청양고추,53621.053,상품,10,kg
2009 ,1 ,풋고추,청양고추,47736.842,중품,10,kg
2009 ,1 ,붉은고추,붉은고추,50947.368,상품,10,kg
2009 ,1 ,붉은고추,붉은고추,44589.474,중품,10,kg
2009 ,1 ,피마늘,한지kg,33000,상품,10,kg
2009 ,1 ,피마늘,한지kg,28000,중품,10,kg
2009 ,1 ,피마늘,난지㎏,17900,상품,10,kg
2009 ,1 ,피마늘,난지㎏,15900,중품,10,kg
2009 ,1 ,양파,양파,20806.316,상품,20,kg
2009 ,1 ,양파,양파,18753.684,중품,20,kg
2009 ,1 ,파,대파,1031.579,상품,1,kg
2009 ,1 ,파,대파,869.474,중품,1,kg
2009 ,1 ,파,쪽파,3229.474,상품,1,kg
2009 ,1 ,파,쪽파,2836.842,중품,1,kg
2009 ,1 ,생강,국산,78368.421,상품,20,kg
2009 ,1 ,생강,국산,65442.105,중품,20,kg
2009 ,1 ,생강,수입,35986.842,중품,10,kg
2009 ,1 ,미나리,미나리,56684.211,상품,20,kg
2009 ,1 ,미나리,미나리,46863.158,중품,20,kg
2009 ,1 ,깻잎,깻잎,22968.421,상품,2,kg
2009 ,1 ,깻잎,깻잎,19694.737,중품,2,kg
2009 ,1 ,피망,청,53063.158,상품,10,kg
2009 ,1 ,피망,청,47968.421,중품,10,kg
2009 ,1 ,깐마늘(국산),깐마늘(국산),63305.263,상품,20,kg
2009 ,1 ,깐마늘(국산),깐마늘(국산),53305.263,중품,20,kg
2009 ,1 ,참깨,백색(국산),399157.895,상품,30,kg
2009 ,1 ,참깨,백색(국산),371052.632,중품,30,kg
2009 ,1 ,참깨,중국,173736.842,중품,30,kg
2009 ,1 ,들깨,국산,256315.789,상품,45,kg
2009 ,1 ,들깨,국산,244315.789,중품,45,kg
2009 ,1 ,들깨,수입,117873.684,중품,45,kg
2009 ,1 ,땅콩,국산,200042.105,상품,30,kg
2009 ,1 ,땅콩,국산,188463.158,중품,30,kg
2009 ,1 ,땅콩,수입,103342.105,중품,30,kg
